ParcelNo
12 09 31 0 000 031.015
12 09 31 0 000 034.002
13 03 05 0 001 005.000
13 03 05 0 001 069.001
13 03 06 0 001 013.002
13 03 07 0 001 038.008
13 03 07 0 001 039.016
13 03 07 0 001 041.018
13 04 17 0 002 021.000
13 04 17 0 002 022.002
13 04 18 0 001 009.000
13 04 18 0 001 050.006
13 04 18 0 001 052.002
13 04 19 0 002 001.000
13 04 19 0 002 002.000
13 04 19 0 002 029.000
13 04 20 0 002 002.000
13 04 20 0 002 010.000
13 05 21 0 001 011.000
13 06 14 0 001 005.001
13 06 23 0 000 001.000
13 06 23 0 000 007.014
13 06 23 0 001 003.002
13 06 23 0 001 009.003
13 06 24 0 000 002.000
13 07 25 0 000 045.001
13 07 25 0 000 046.000
13 07 25 0 000 047.000
13 07 26 0 000 001.004
13 07 26 0 000 005.003
13 07 36 0 000 012.001
13 08 27 0 001 015.000
13 08 28 0 001 001.004
13 08 28 0 001 006.000
13 08 33 0 001 007.010
13 08 33 0 001 033.000
13 08 33 0 001 033.004
13 08 33 0 002 019.000
13 08 34 0 001 003.001
13 08 34 0 001 005.000
13 08 34 0 001 005.034
13 08 34 0 001 005.038
13 08 34 0 001 009.000
13 09 31 0 001 014.029
13 09 31 0 001 021.000
14 01 01 0 002 019.007
14 01 02 0 001 004.001
14 01 02 0 001 035.000
14 01 11 0 001 059.001
14 01 11 0 001 067.009
14 04 17 0 000 005.001
14 04 18 0 000 007.000
14 04 19 0 001 003.000
14 04 19 0 001 031.000
14 04 20 0 000 003.001
14 06 24 0 000 016.002
14 06 24 0 000 032.000
14 06 24 0 000 060.002
14 07 35 0 001 012.000
14 07 35 0 001 015.000
14 08 27 0 001 030.000
14 08 34 0 001 002.001
14 09 29 0 000 006.000
14 09 30 0 000 020.000
14 09 31 0 001 003.013
14 09 32 0 001 002.005
15 01 01 0 001 016.006
15 01 01 0 001 016.008
15 01 11 0 001 004.006
15 01 12 1 001 009.004
15 01 12 1 005 004.000
15 01 12 2 001 001.002
15 01 12 4 001 021.005
15 02 09 0 001 003.005
15 02 09 0 001 009.012
15 02 09 0 001 009.013
15 02 09 0 001 009.022
15 02 09 0 001 009.026
15 02 09 0 001 009.027
15 02 09 0 001 009.032
15 02 09 0 001 009.034
15 02 09 0 001 009.035
15 02 10 0 001 012.004
15 03 06 0 003 173.000
15 03 08 0 001 005.001
15 04 17 0 002 087.000
15 04 17 0 003 014.000
15 04 18 0 001 015.001
15 04 18 0 001 020.000
15 04 20 0 006 006.008
15 04 20 0 006 006.052
15 04 20 0 006 006.093
15 04 20 0 007 047.000
15 04 20 0 009 026.000
15 04 20 0 011 049.000
15 04 20 0 013 004.000
15 05 15 0 001 002.005
15 05 15 0 001 023.703
15 05 21 0 001 001.007
15 05 21 0 001 003.003
15 05 21 0 001 005.001
15 05 21 0 001 005.004
15 05 21 0 001 005.019
15 05 21 0 001 005.041
15 05 21 0 001 007.005
15 05 21 0 002 001.000
15 05 21 0 002 005.002
15 05 21 0 005 008.000
15 05 21 0 006 052.000
15 05 21 0 010 038.000
15 05 22 0 009 012.000
15 05 22 0 010 010.001
15 05 22 0 011 013.012
15 05 22 0 012 007.001
